STUDENT_ID,SUBJECT_NAME,GRADE_LEVEL,LETTER_GRADE
96389,Math,7,I
80189,Mentor,,
187526,English,7,I
20060,Science,10,C-
188486,Math,6,I
12663,History,7,A
12663,Math,7,I
147560,Electives,8,N/A
72271,Math,8,B
72001,English,8,C+
31390,English,6,B-
12675,History,7,A-
80193,Mentor,,
99155,Math,5,I
191007,English,10,I
179566,English,6,I
80195,Mentor,,
44356,Science,9,A+
181490,History,9,I
79116,Math,9,C+
72053,English,8,A-
80197,Mentor,,
80199,Mentor,,
15284,English,8,A
72293,Math,8,A-
157842,Math,8,I
35696,Science,6,B+
100037,Math,7,N/A
100079,Math,7,N/A
157288,Math,8,B-
181518,History,9,I
91340,Science,6,A-
96427,Math,7,I
96773,Math,7,I
100099,Math,7,I
147640,Electives,8,N/A
15292,Science,8,A+
183561,History,9,I
179554,English,6,I
11758,Science,7,A+
157442,Math,8,A
188494,Math,6,I
188542,Electives,10,I
15292,English,8,A
181520,History,9,I
100185,Math,7,I
80205,Mentor,,
72063,Science,8,B
187526,History,11,N/A
183627,History,9,I
147518,Electives,8,N/A
96571,Math,6,I
80207,Mentor,,
183698,History,9,I
100257,Math,7,I
72067,Science,8,A
72313,English,6,A-
80205,Science,7,C
184197,Math,6,I
147454,Electives,8,N/A
72071,English,8,A+
188498,Math,6,I
100289,Math,7,N/A
184215,Math,6,I
147538,Electives,8,N/A
184219,Math,6,I
153608,Electives,7,I
60685,History,8,I
60689,History,8,I
80211,Mentor,,
80213,Mentor,,
188500,Math,6,I
15304,History,7,A
19449,Science,7,I
100349,Math,7,N/A
60717,History,8,I
184272,Math,6,I
188508,Math,6,I
100403,Math,7,I
80215,Mentor,,
184298,Math,6,I
55222,History,8,B
173336,Mentor,,
36535,Math,11,I
60719,History,8,I
80217,Mentor,,
100453,Math,7,I
153545,Electives,6,I
19455,Science,7,I
72167,Science,6,A+
80219,Mentor,,
184993,English,6,A
153545,Math,10,I
184993,Science,6,I
47728,English,6,I
72201,Science,6,B+
55230,History,8,C-
60823,History,8,I
80221,Mentor,,
186587,Math,8,I
19455,History,7,B
185094,History,8,I
186549,English,9,I
60831,History,8,I
20441,History,7,B+
72217,Science,6,A-
80223,Mentor,,
80225,Mentor,,
60843,History,8,I
100579,Math,7,I
22961,Science,7,C-
80223,English,7,C
184995,English,8,B+
100601,Math,7,I
147594,Electives,8,N/A
173334,History,8,I
173334,Math,8,I
153610,Electives,7,I
72247,Science,7,A+
60871,History,8,I
100629,Math,7,I
22961,History,7,B
60877,History,8,I
80227,Mentor,,
72351,Math,7,B-
80227,History,7,C-
173334,Math,8,I
80227,Science,7,B-
80229,Mentor,,
23054,Science,7,C
187526,World Language,10,I
132275,Science,9,I
100639,Math,7,I
60885,History,8,I
187676,History,12,I
23054,History,7,A
147540,Electives,8,I
184993,Mentor,,
173338,History,6,I
60901,History,8,I
55334,History,8,C
181804,Science,9,I
72259,Science,6,A
72365,English,6,B-
23409,Science,8,A+
80231,Mentor,,
80233,Mentor,,
182657,History,12,I
176356,Electives,9,I
60931,History,8,I
147504,Electives,8,I
157468,English,7,I
176562,Science,6,I
55316,History,8,C
72271,Science,8,B+
72287,Science,6,A
183344,Electives,9,I
80237,Mentor,,
60941,History,8,I
100729,Math,7,I
176354,Electives,9,I
100747,Math,7,I
51157,Mentor,,
51161,Mentor,,
51163,Mentor,,
51165,Mentor,,
51179,Mentor,,
188518,English,8,I
51181,Mentor,,
60993,History,8,I
38130,Science,6,N/A
37870,Science,6,I
188524,English,8,I
74244,Math,8,B-
66985,Math,9,C
25022,Science,7,I
72345,Science,7,A
61027,History,8,I
80241,Mentor,,
80241,Math,7,B-
64608,Science,6,B+
61029,History,8,I
7810,Electives,9,I
50273,English,7,B
72347,Science,7,A-
147452,Electives,8,I
118748,English,7,I
61033,History,8,I
48728,Math,9,N/A
80243,Mentor,,
118758,English,7,I
72351,Science,7,A-
147556,Electives,8,N/A
54515,Electives,9,I
25323,Science,7,B
188520,English,8,I
77315,History,6,I
53561,Math,6,I
188522,English,8,I
61051,History,8,I
80245,Mentor,,
54793,Electives,9,I
57740,Science,8,I
77721,Math,6,I
72357,Science,8,A-
147604,Electives,8,N/A
100865,Math,7,I
51189,Mentor,,
51191,Mentor,,
51195,Mentor,,
51199,Mentor,,
51211,Mentor,,
51213,Mentor,,
147638,Electives,8,N/A
80247,Mentor,,
188536,English,8,I
25323,History,7,B+
187526,English,6,I
61057,History,8,I
77745,History,6,I
184195,Science,6,I
188530,English,8,I
7744,Electives,9,I
80251,Mentor,,
36741,Electives,10,A
100895,Math,7,N/A
187526,Math,7,I
188582,Math,6,I
100909,Math,7,I
188534,English,8,I
54427,Electives,9,I
25729,History,7,A
53405,History,7,I
61089,History,8,I
80253,Mentor,,
25731,Science,8,A+
188971,World Language,10,I
61363,History,8,I
184221,Science,6,I
25731,English,8,A+
188538,English,8,I
100955,Math,7,I
100965,Math,7,I
61559,History,8,I
188546,English,8,I
80255,Mentor,,
184189,Science,6,I
188549,English,8,I
192492,History,8,I
101013,Math,7,N/A
38392,History,5,A
89647,English,8,I
65842,Math,7,I
184217,Science,6,I
89655,English,8,I
31808,Science,6,B
89901,English,8,I
40278,History,5,B+
80257,Mentor,,
25735,History,7,A-
25737,History,8,N/A
78085,Math,6,I
101063,Math,7,I
89919,English,8,I
25735,Math,7,C+
101067,Math,7,I
147526,Electives,8,I
25739,Science,7,I
89939,English,8,I
61817,History,8,I
78117,History,6,I
87058,English,7,I
35640,Science,6,A-
101075,Math,7,N/A
25747,Science,7,C-
80259,Mentor,,
80261,Mentor,,
176574,Mentor,,
70170,Science,5,I
90259,English,8,I
174994,Mentor,,
90307,English,8,I
147570,Electives,8,N/A
90317,English,8,I
80263,Mentor,,
61871,History,8,I
101159,Math,7,I
185000,Science,12,I
80265,Mentor,,
147430,Electives,8,N/A
94002,Science,8,B
25747,Math,7,I
101169,Math,7,I
35686,Science,6,B
80267,Mentor,,
176576,Mentor,,
25749,Science,7,I
61905,History,8,I
78161,Math,6,I
61963,History,8,I
25751,English,8,B+
61975,History,8,I
101225,Math,7,I
61979,History,8,I
147568,Math,7,I
80269,Mentor,,
101279,Math,7,I
25751,History,8,N/A
176686,History,6,B
147564,English,8,B+
43187,History,6,B
176033,Math,9,I
147568,Electives,8,N/A
101325,Math,7,N/A
69314,English,6,C+
62019,History,8,I
35698,Science,6,C+
80275,Mentor,,
185016,Science,12,I
101407,Math,7,I
147564,Electives,8,N/A
78245,History,6,I
44116,Math,10,I
147486,Electives,8,C+
80277,Mentor,,
80279,Mentor,,
101547,Math,7,I
80281,Mentor,,
147648,English,6,B
62139,History,8,I
185020,History,6,I
25875,English,8,A
51044,History,6,I
69342,English,6,A-
62151,History,8,I
51096,History,6,I
176033,Mentor,,
127253,Math,7,I
78251,History,6,I
100089,Math,7,I
51108,Math,6,I
69362,English,6,I
176516,Math,10,I
80287,Science,7,A
43552,History,10,B-
80285,Mentor,,
43552,Science,10,I
80287,Mentor,,
74086,Mentor,,
190214,History,8,I
74088,Mentor,,
69380,English,6,I
91344,Science,6,A
187526,History,5,N/A
185063,English,7,I
54559,Electives,9,I
26602,Science,7,C+
58246,History,7,B-
78293,History,6,I
54643,Electives,9,I
94114,English,8,B+
175138,History,7,B
26625,History,8,N/A
80291,Mentor,,
80293,Mentor,,
51159,Mentor,,
51167,Mentor,,
147628,Electives,8,N/A
51221,Mentor,,
51223,Mentor,,
51225,Mentor,,
51231,Mentor,,
51237,Mentor,,
182191,Math,7,B+
8179,Science,7,I
51243,Mentor,,
51247,Mentor,,
27179,History,8,N/A
78339,History,6,B
54031,Science,9,B-
54431,Electives,9,I
54047,History,9,C+
94258,Science,7,A
147612,English,8,I
176518,Math,9,I
104142,English,7,A-
137763,English,8,C
80197,English,7,C+
54079,Science,9,B
130175,Math,8,I
91526,History,6,A-
179458,English,6,I
80215,English,7,C
7708,Electives,9,I
8181,Science,7,B
54421,Electives,9,A
7718,Electives,9,I
78367,History,6,I
80299,Mentor,,
72111,History,7,A-
53929,Science,9,I
54637,Electives,9,I
51209,Mentor,,
51215,Mentor,,
51217,Mentor,,
51219,Mentor,,
51229,Mentor,,
51235,Mentor,,
53953,Science,9,C
74090,Mentor,,
104086,History,6,A+
188551,Science,7,I
74092,Mentor,,
188551,Mentor,,
74094,Mentor,,
187526,English,10,I
188553,Mentor,,
199440,English,11,I
80301,Mentor,,
80303,Mentor,,
74096,Mentor,,
187526,Electives,6,I
72347,English,7,A-
199440,History,11,I
74098,Mentor,,
34831,Science,6,I
199440,Mentor,,
179546,English,6,I
80305,Mentor,,
187526,History,7,I
78599,History,6,I
74102,Mentor,,
199440,Electives,9,I
80307,Mentor,,
187526,Electives,7,N/A
35438,English,9,I
187526,History,9,N/A
74108,Mentor,,
69896,History,8,C
104160,History,8,N/A
74112,Mentor,,
74112,Math,8,B-
151262,History,8,A+
167062,English,7,I
74114,Mentor,,
93651,Mentor,,
147584,Electives,8,C+
147532,Electives,8,N/A
147576,Electives,8,I
185826,English,9,I
80309,Mentor,,
187526,Math,5,I
85240,English,7,C+
74120,Mentor,,
176341,Mentor,,
199447,Electives,12,I
74122,Mentor,,
42093,Math,6,I
147572,Electives,8,C+
74120,Science,7,C
80311,Mentor,,
80313,Mentor,,
199445,Electives,12,I
69552,English,9,I
43644,Science,11,B+
74128,Mentor,,
74130,Mentor,,
181355,Electives,12,I
74132,Mentor,,
168453,History,7,N/A
185045,English,7,I
74134,Mentor,,
43670,Science,11,B
74136,Mentor,,
199449,Electives,12,I
74138,Mentor,,
74140,Mentor,,
49817,Science,8,B
49905,Science,8,I
74142,Mentor,,
74144,Mentor,,
137745,Math,8,C+
74146,Mentor,,
74142,Math,8,B
54819,Electives,9,I
197356,Mentor,,
74150,Mentor,,
184984,Science,7,I
74152,Mentor,,
75252,Mentor,,
75198,Mentor,,
75088,Mentor,,
74154,Mentor,,
74576,Mentor,,
179526,English,6,I
74632,Mentor,,
184984,Math,7,I
74156,Mentor,,
104136,History,6,A
104136,Science,6,B
74154,English,8,B+
67736,World Language,9,B
74158,Mentor,,
74160,Mentor,,
36725,English,10,I
197356,History,12,I
78993,History,9,C-
74162,Math,7,I
74162,Mentor,,
197358,English,9,C-
74164,Mentor,,
147456,Electives,8,N/A
190629,English,7,I
67920,Science,8,I
74166,Mentor,,
167926,History,7,I
104114,History,8,N/A
43594,Science,10,I
74164,Science,6,B-
74168,Mentor,,
197358,Mentor,,
147644,English,8,I
74170,Mentor,,
118768,English,7,I
74172,Mentor,,
49995,Science,8,A-
167848,English,7,I
74174,Mentor,,
66993,Math,8,B-
197384,Math,7,I
73701,English,9,I
197384,Electives,7,I
147644,Electives,8,N/A
74178,Mentor,,
87020,English,7,B
74180,Mentor,,
191249,Science,9,I
74182,Mentor,,
36188,Math,8,I
74182,English,7,C
92163,English,6,I
74184,Mentor,,
54327,Math,10,I
104090,History,6,B
74186,Mentor,,
197384,Math,7,I
74866,Mentor,,
74664,Mentor,,
123116,History,9,B+
155767,Science,6,A-
74492,Mentor,,
74188,Mentor,,
149293,Math,6,I
187526,World Language,6,
187526,Electives,5,N/A
74192,Mentor,,
197384,Electives,10,I
54427,History,9,I
74194,Mentor,,
197384,Science,7,I
74196,Mentor,,
89673,English,6,I
50147,Science,8,B+
74198,Mentor,,
89943,English,8,A-
64968,English,8,A+
167846,English,7,I
74200,Mentor,,
147606,Electives,8,N/A
28486,Math,9,I
74202,Mentor,,
65060,English,8,B+
74204,Mentor,,
159295,Math,6,I
104056,History,8,N/A
74206,Mentor,,
65174,English,8,A+
74202,Science,6,C
72347,Math,7,A-
74208,English,6,B-
149471,Math,6,I
74208,Mentor,,
72087,Math,7,A
90547,English,7,A
74210,Mentor,,
90553,English,7,B+
72127,Math,7,B-
104038,History,6,C+
187526,World Language,9,I
74212,Mentor,,
13599,Math,8,I
74210,Math,6,A-
104038,English,6,I
74216,Mentor,,
85268,History,7,C
13651,Math,8,I
74218,Mentor,,
13679,Math,8,I
74220,Mentor,,
185039,English,7,I
13743,Math,8,I
94008,English,8,C+
74222,Mentor,,
85340,History,7,I
132273,English,10,N/A
72211,Science,6,A+
74224,Mentor,,
104174,History,6,B
185041,English,7,I
14351,Math,8,I
94076,History,7,B-
74228,Mentor,,
195936,Science,7,I
195844,History,6,I
85376,History,7,B-
74230,Mentor,,
195844,Science,6,I
194832,History,7,I
74232,Mentor,,
94136,English,6,A
86311,Math,6,B+
149027,Math,6,I
74230,History,6,A
74234,Mentor,,
195844,Math,6,I
104084,History,8,N/A
74238,Mentor,,
185047,English,7,I
82343,Math,7,I
195844,Math,6,I
194832,Math,7,I
104018,History,6,I
74240,Mentor,,
79137,English,9,I
74242,Mentor,,
104018,English,6,I
104018,Science,6,I
20105,Math,8,A+
74244,Mentor,,
50183,Science,8,C+
74246,Mentor,,
43636,Science,10,I
104018,Math,6,I
124390,History,7,I
135798,Math,9,I
74248,Mentor,,
149103,Math,6,I
74250,Mentor,,
129686,History,7,I
82355,Math,7,I
176696,Science,10,N/A
185049,English,7,I
82405,Math,7,I
137399,History,6,I
156019,Science,8,I
185051,English,7,I
74250,Science,7,I
54761,Electives,9,I
54753,Electives,9,I
99141,Math,5,I
82409,Math,7,I
99815,Math,8,I
54723,Electives,9,I
185053,English,7,I
157874,Math,7,I
157902,Math,7,I
185055,English,7,I
179490,English,6,I
149273,Math,6,I
54347,Electives,9,I
82539,Math,7,I
151202,World Language,7,A
54467,Electives,9,I
104076,Science,7,C
151270,World Language,7,A
185057,English,7,I
82563,Math,7,I
104046,History,8,N/A
83878,Science,7,I
83894,Science,7,I
187526,World Language,8,N/A
82567,Math,7,I
82569,Math,7,I
92079,Science,6,C
149403,Math,6,I
183309,Science,6,I
195687,Math,8,I
54285,Electives,9,I
83908,Science,7,I
54831,Electives,9,I
7775,Electives,9,I
185071,English,7,I
132790,Electives,9,C
117728,Math,8,I
54607,Electives,9,I
54383,Electives,9,I
82585,Math,7,I
118084,Math,8,I
82587,Math,7,I
119442,Math,8,I
82633,Math,7,I
75732,Math,6,A
185067,English,7,I
74656,English,10,I
82639,Math,7,I
185073,English,7,I
182927,Science,10,I
195858,Mentor,,
83928,Science,8,I
82651,Math,7,I
104014,History,7,A-
83956,Science,8,I
184290,Math,6,I
83970,Science,8,I
82663,Math,7,I
82665,Math,7,I
104150,Science,7,I
82693,Math,7,I
17043,Electives,10,A+
82695,Math,7,I
73559,History,9,B+
187526,Science,8,I
187526,Science,10,I
54457,Electives,9,I
54557,Electives,9,I
188528,English,8,I
82705,Math,7,I
83872,Science,7,I
195953,Science,10,I
188559,English,8,I
82715,Math,7,I
195961,English,8,I
179516,English,6,I
184927,English,7,I
60725,History,8,I
104082,History,7,A-
86818,Math,11,I
82743,Math,7,I
82745,Math,7,I
82747,Math,7,I
60739,History,8,I
60759,History,8,I
82767,Math,7,I
82771,Math,7,I
7828,Electives,9,I
72361,History,6,A+
81194,Science,6,I
82773,Math,7,I
60805,History,8,I
60879,History,8,I
7894,Electives,9,I
82775,Math,7,I
60909,History,8,I
82783,Math,7,I
43658,Science,10,I
60937,History,8,I
188338,Science,7,B
73543,World Language,9,A-
60957,History,8,I
184976,Mentor,,
185089,English,6,I
94142,History,6,A+
61071,History,8,I
82787,Math,7,I
82789,Math,7,I
61457,History,8,I
104032,Science,7,A-
54411,Electives,9,I
73725,Math,10,I
61629,History,8,I
61653,History,8,I
118882,English,7,I
82791,Math,7,I
119206,English,7,I
85434,Science,7,B
104098,History,6,A+
61809,History,8,I
61873,History,8,I
104098,Science,6,A
82797,Math,7,I
61961,History,8,I
119368,English,7,I
62121,History,8,I
39241,English,10,B-
7762,Electives,9,I
82801,Math,7,I
82859,Math,7,I
82877,Math,7,I
176035,Mentor,,
72101,English,7,A
7918,Electives,9,I
176645,Math,7,I
62179,History,8,I
193449,History,8,I
197384,History,7,I
43063,History,5,A-
94222,History,6,A+
104036,History,6,A+
95796,History,8,B+
117710,English,7,I
82933,Math,7,I
197384,English,7,I
34616,English,6,I
34656,English,6,I
176645,English,7,I
197384,Math,10,I
95969,Math,9,I
71977,Science,8,A+
82941,Math,7,I
99903,Math,5,I
78619,Math,6,I
83013,Math,7,I
104054,Math,6,A-
117814,English,7,I
199464,English,6,I
176700,English,12,I
83023,Math,7,I
83025,Math,7,I
35374,Math,9,I
176700,Mentor,,
152676,Math,6,B+
199464,Math,6,I
167806,History,10,I
83035,Math,7,I
157696,Science,7,I
82985,Science,6,A-
32744,History,9,B-
83105,Math,7,I
186444,Math,9,I
83113,Math,7,I
65676,History,8,B-
43133,History,5,A
75444,Science,5,A-
72369,Science,8,A+
43135,World Language,5,B+
104044,History,6,A
179482,English,6,I
83115,Math,7,I
151394,Math,6,A+
70266,Science,9,I
89847,English,6,I
104044,Math,6,B-
167786,English,11,A+
155081,History,6,I
43171,World Language,5,A-
188572,English,8,I
74096,English,8,C+
152690,Math,6,A+
104140,History,6,A
43073,Science,6,A+
191277,Science,9,I
83138,Math,7,I
83140,Math,7,I
57646,Math,8,C+
90231,English,6,I
72367,English,6,A+
83146,Math,7,I
83154,Math,7,I
187526,English,7,I
176648,English,11,A-
83158,Math,7,I
74130,English,8,C
64256,Mentor,,
167800,English,12,I
187526,World Language,11,I
104022,History,6,B+
38750,Math,5,I
185085,English,7,I
20223,Math,8,A
83204,Math,7,I
83212,Math,7,I
83802,Math,7,I
191271,Science,9,I
66395,Mentor,,
83236,Science,6,A
188574,Math,6,I
38432,Math,5,I
72109,History,7,A-
90353,History,8,A+
64258,Mentor,,
53937,History,9,C-
53939,History,9,A-
54079,History,9,B-
104110,Science,6,A-
76922,History,10,I
91370,Science,6,B+
54083,Science,9,I
64260,Mentor,,
83856,Math,7,I
83168,History,6,C
64262,Mentor,,
154635,Science,7,I
64264,Mentor,,
187526,History,8,I
188592,Math,6,I
188644,Math,7,I
64266,Mentor,,
191269,Science,9,I
188604,Math,6,I
187526,Electives,7,N/A
154651,Math,6,I
94144,Science,6,A
64268,Mentor,,
154709,Math,6,I
188610,Math,6,I
64270,Mentor,,
96251,English,7,N/A
154819,Math,7,I
64272,Mentor,,
195868,Math,8,I
38982,Math,5,I
43728,Science,10,I
20261,Math,7,N/A
195870,Math,8,I
158662,Math,7,C-
79864,History,5,I
187526,Math,9,I
64274,Mentor,,
8229,English,8,A+
187526,History,7,I
191275,Science,9,I
64276,Mentor,,
64278,Mentor,,
96273,English,7,I
20265,Math,7,N/A
154845,Science,7,I
94186,Science,6,A-
96401,English,7,I
186450,Math,8,I
76922,Electives,10,C+
64280,Mentor,,
69308,History,6,A
186444,Electives,10,N/A
154973,Science,8,I
40250,Math,5,N/A
155023,Science,8,I
64282,Mentor,,
54265,Electives,9,I
167780,History,10,I
155083,Math,7,B
104028,History,6,A+
191281,Science,9,I
155131,Science,8,I
155143,Science,8,I
64284,Mentor,,
35496,Electives,10,A-
64288,Mentor,,
20273,Math,8,I
193150,History,9,I
7717,Science,10,B-
184809,World Language,7,A-
96447,English,7,I
197404,Math,10,I
64290,Mentor,,
64292,Mentor,,
7726,Electives,9,I
76890,History,10,B
20277,Math,7,N/A
96449,English,7,N/A
64294,Mentor,,
96023,Math,8,I
64296,Mentor,,
64300,Mentor,,
64298,Mentor,,
64306,Mentor,,
65566,Electives,7,A
64308,Mentor,,
195955,Math,8,I
54273,Electives,9,I
64310,Mentor,,
64312,Mentor,,
64314,Mentor,,
188613,Science,6,I
20297,Math,7,N/A
64318,Mentor,,
64320,Mentor,,
64322,Mentor,,
65710,Electives,7,A
54733,Electives,9,I
155739,Math,6,I
64326,Mentor,,
66610,Mentor,,
195684,Math,7,I
64328,Mentor,,
64330,Mentor,,
155897,Math,7,I
155945,Science,8,I
104052,History,6,A
64332,Mentor,,
191287,Science,11,I
64334,Mentor,,
155951,Science,7,I
64336,Mentor,,
149649,Math,8,I
64338,Mentor,,
54279,Science,9,A+
64340,Mentor,,
64342,Mentor,,
92356,Math,7,A
188615,Math,7,I
